 [Fe/H] [C/Fe]  [N/Fe]  [O/Fe]  [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [K/Fe]  [Ca/Fe] [Ce/Fe]
-1.351  -9.999  -9.999  -9.999  -9.999  -9.999  -0.136   0.167  -9.999   0.459  -9.999 
-1.224  -9.999  -9.999  -9.999  -9.999  -9.999   0.527   0.170   0.741  -9.999   1.182 
-1.127  -9.999  -9.999  -9.999  -9.999  -9.999  -0.138   0.205  -9.999  -9.999  -9.999 
-1.168  -9.999  -9.999  -9.999  -9.999  -9.999  -0.138   0.189  -9.999  -9.999  -9.999 
-0.724  -9.999  -9.999  -9.999  -9.999  -9.999  -0.289  -0.270  -9.999  -9.999  -9.999 
-1.158   1.051   0.594  -9.999  -9.999  -9.999  -0.238   0.050  -9.999  -9.999   1.780 
-1.307  -0.442   0.720  -9.999  -9.999  -9.999  -0.234   0.181  -9.999   0.120   0.199 
-1.262   0.244  -9.999  -9.999  -9.999   0.369   0.039   0.165  -9.999   0.543  -9.999 
-1.466  -0.091  -9.999  -9.999  -9.999  -9.999  -0.072   0.162  -9.999   0.531  -9.999 
-1.436  -0.069   1.232  -9.999  -9.999  -9.999   0.034   0.178  -9.999   0.499  -9.999 
-1.300   0.586  -9.999  -9.999  -9.999  -9.999  -0.113   0.187  -9.999   0.447  -9.999 
-1.226  -9.999  -9.999  -9.999  -9.999  -9.999   0.092   0.242   0.330   0.270  -9.999 
-1.260  -9.999  -9.999  -9.999  -9.999  -9.999  -0.199   0.101  -9.999  -9.999  -9.999 
-1.254  -0.298   0.440   0.482  -9.999   0.409   0.039   0.210   0.106   0.302   0.052 
-1.446  -0.692   1.161   0.222  -9.999   0.336   0.503   0.202   0.088   0.260   0.012 
-1.334  -9.999  -9.999  -9.999  -9.999  -9.999  -0.139   0.128  -9.999  -9.999  -9.999 
-1.400  -9.999  -9.999  -9.999  -9.999  -9.999  -0.184   0.162  -9.999   0.406  -9.999 
-1.313  -9.999  -9.999  -9.999  -9.999   0.415  -0.018   0.172  -9.999   0.380  -9.999 
