source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
3188312385993123968,72.93102930329373,-6.046443247360103,17.340575260668018,0.6656451065983878,0.26242355432155035,0.10868793239584064,22.28304454074905,0.17557383228756052,-23.32877276935157,0.1530077797574842,,,
3225017378367519232,72.97813158652981,-3.3841213979395337,18.010978949166347,0.7126257542908669,0.19451911408490427,0.1715183382899015,20.136423595935106,0.2684291745482216,-21.187714848604344,0.2039787296688558,,,
3188214563817695616,73.27782688443597,-6.101204962738953,19.233608203746925,0.9836731934725302,0.2633213041690816,0.3313037240934012,21.62457315372686,0.5011643195465766,-23.40498927273736,0.4548868891140601,,,
3188040974123753856,73.38550334394108,-6.602128966276479,18.08813698918706,0.7423221027752656,0.2485174822010689,0.18146062423853515,21.766939424431925,0.33142397320195394,-22.00490369012693,0.2461769779318902,,,
3212479479773005696,73.68049579858396,-5.249246878860529,16.932580810287394,0.6232437003871196,0.2638531007405652,0.0898260628852837,21.52713316134236,0.12807139180270938,-22.62051379521771,0.11763383910132062,,,
3187421678493781888,74.5026480183501,-6.066271033180707,17.570093296050096,0.695972789443753,0.37095011081395374,0.12620180868778486,20.454809070453148,0.209761101075274,-21.687554778226083,0.1804055128735532,,,
3187394293784039552,74.55925186480691,-6.382824232422527,17.325876087022692,0.7037690998491554,0.04639589715236399,0.11868753857617212,22.160876791500034,0.20204909577808347,-23.349138853685414,0.16337424273736045,,,
3187390548572555136,74.62732621547713,-6.423375638451929,13.144986900052233,1.0356065715888059,0.2303704892776376,0.02199854433259014,22.124621822789894,0.03596535188405688,-23.08921499499569,0.030348856295619026,,,
3183889733612983296,75.16496156084011,-8.080134958174543,17.752980751308773,0.6962778829541512,0.2107478126465508,0.18701057694214904,22.80039722758397,0.3077137277315992,-24.218114460565072,0.28720605292081564,,,
3183924333870059264,75.81327678481121,-8.120661618918627,19.002464973289577,0.9159513860671552,0.28053735564423576,0.3696097897252391,22.669160093231692,0.7264364667821276,-24.222268157136888,0.5822225809426274,,,
3183616882930955520,76.08483570736911,-8.541529106472561,19.041495112691848,1.0098081775294876,0.2540521576102108,0.36243086582289774,23.15168344916079,0.6503630832547211,-24.311193182015,0.5829389669185725,,,
3182748749780942720,76.53037690169944,-9.459122958097877,18.375945288744205,0.7840925683651072,0.2869336466914424,0.21169653626219792,22.96947955830443,0.3155362351531652,-23.09975274806269,0.33008988012948004,,,
3183733710337675136,76.5809652384002,-8.21726642486247,17.83718383781094,0.6994322510325662,0.278598714025829,0.16152015774652564,21.38737262018969,0.2336333621603888,-22.55809549403039,0.2395843441757813,,,
